epoch,acc,loss,val_acc,val_loss
0,0.776741759418,0.477126765792,0.863709332192,0.327027989985
1,0.860231164384,0.335042127625,0.91379494863,0.231757452992
2,0.885996361301,0.284688271531,0.922463613014,0.216910537843
3,0.896738548801,0.261143098879,0.928777825342,0.201565103988
4,0.90385541524,0.24684492246,0.921875,0.216655781314
5,0.910183005137,0.236284376683,0.935573630137,0.185729951993
6,0.910811750856,0.233312354321,0.940175513699,0.173958905654
7,0.913473886986,0.22697649419,0.939586900685,0.178768737905
8,0.915774828767,0.2218794436,0.942369434932,0.167080465551
9,0.918075770548,0.217012130655,0.920162671233,0.227180158184
10,0.919186108733,0.216328435973,0.938195633562,0.174538541381
11,0.921767979452,0.210604800894,0.943439640411,0.173918454819
12,0.920229559075,0.21369331538,0.937285958904,0.184890114536
13,0.922637521404,0.20666403932,0.943011558219,0.169534556568
14,0.922610766267,0.207798629897,0.941994863014,0.167142374518
15,0.924644156678,0.203287103877,0.946275684932,0.161319253379
16,0.924510380993,0.204565080431,0.941513270548,0.167141593584
17,0.925219392123,0.200688568505,0.947773972603,0.159665246839
18,0.926958476027,0.198362085216,0.944830907534,0.165052980236
19,0.926075556507,0.19836448207,0.943225599315,0.167729383615
20,0.926918343322,0.197631244178,0.947452910959,0.158993779108
21,0.928068814212,0.197233930077,0.947613441781,0.156239493023
22,0.928363120719,0.196473991715,0.947185359589,0.157318289558
23,0.929353060788,0.192477950418,0.944991438356,0.162081593163
24,0.929620612158,0.193729007476,0.947613441781,0.159620279497
25,0.929981806507,0.192801215724,0.946168664384,0.161659752172
26,0.930316245719,0.192924698304,0.945473030822,0.160142505159
27,0.93012895976,0.192642931584,0.947292380137,0.159643721499
28,0.930463398973,0.190954733678,0.946275684932,0.155539139161
29,0.93110552226,0.190855993328,0.945633561644,0.159130874613
30,0.930985124144,0.189906979222,0.950610017123,0.155114460813
31,0.931921553938,0.190552518397,0.949860873288,0.1509337389
32,0.932724208048,0.188158127888,0.950717037671,0.151936100515
33,0.93288473887,0.187502004576,0.948469606164,0.158188431868
34,0.931159032534,0.188982237985,0.947131849315,0.15823231612
35,0.932550299658,0.186308394212,0.951038099315,0.151149849675
36,0.932710830479,0.18700882286,0.950181934932,0.149801663748
37,0.932068707192,0.186517592838,0.949700342466,0.153296358628
38,0.933700770548,0.18484215159,0.948148544521,0.154958345404
39,0.932429901541,0.185969671222,0.950235445205,0.153307504595
40,0.932978381849,0.187128861907,0.948790667808,0.155601157769
41,0.934222495719,0.183771564638,0.947506421233,0.155040589123
42,0.935506742295,0.183478971063,0.945151969178,0.16087124535
