epoch,acc,loss,val_acc,val_loss
0,0.343426837582,1.65587617938,0.308999721371,1.65982645542
1,0.426992383422,1.47064492395,0.346336026757,1.74048623889
2,0.471670072454,1.36798800527,0.475062691566,1.34362816213
3,0.499504613289,1.30685120964,0.39732516022,1.52143472867
4,0.51603814478,1.26200528822,0.347729172505,1.87834765865
5,0.530528206085,1.22881471499,0.495681248267,1.28858243685
6,0.545327884087,1.19520692624,0.492616327672,1.31786842099
7,0.5546473466,1.1729192243,0.48592922823,1.32369556238
8,0.565143352537,1.1460360632,0.521593758715,1.23376841119
9,0.574308006695,1.12128855862,0.525773195885,1.22306343804
10,0.582110347397,1.10579909609,0.544719977718,1.18514582021
11,0.592080004969,1.08083873856,0.507383672365,1.26519077374
12,0.604309864395,1.05768049796,0.515742546679,1.26474018375
13,0.610223543261,1.03593353157,0.560044580696,1.16884984566
14,0.61548702706,1.02050634162,0.563109501262,1.16333123265
15,0.623227444431,0.998215196435,0.549178044028,1.20066469258
16,0.634930955492,0.976895599614,0.556422401792,1.17287145967
17,0.643228682905,0.957653577826,0.524101421042,1.2848351012
18,0.652145643697,0.938457885603,0.587350236839,1.13163426843
19,0.657440089162,0.921734488061,0.580941766517,1.13853580259
20,0.668245711812,0.898925767416,0.598216773508,1.11642379819
21,0.67032014367,0.891693541045,0.544998606887,1.28248926324
22,0.681590191345,0.857845628769,0.537754249128,1.27126029595
23,0.688463681969,0.850102568523,0.58595709112,1.14147768422
24,0.690042727111,0.83692549168,0.593480078049,1.15077602893
25,0.69762833612,0.822385456475,0.586514349434,1.15801366347
26,0.704192210044,0.802721653592,0.563388130432,1.24281897745
27,0.7120564741,0.788404022631,0.595987740326,1.17305210461
28,0.715338411043,0.775451903118,0.563388130432,1.24971351151
29,0.720323239822,0.762628239702,0.577598216807,1.25200709359
30,0.720911511556,0.757002515748,0.526051825054,1.36460037884
31,0.727413462138,0.737884445935,0.559765951527,1.32258029295
32,0.736454269618,0.718646093475,0.519921983873,1.40657032157
33,0.745340268744,0.703217115939,0.542212315416,1.36298792476
34,0.745464115418,0.698596723213,0.587350236851,1.22196508872
35,0.752647222731,0.679342571774,0.502089718593,1.51757712542
36,0.758653786616,0.663417990462,0.581499024831,1.24638849391
37,0.758994364984,0.656154885555,0.59320144888,1.256211774
38,0.761316490185,0.653054704117,0.600167177495,1.24230943493
39,0.766053625615,0.643042516034,0.582892170538,1.29614950724
40,0.766951514033,0.636277786696,0.587071607723,1.29979209687
41,0.77221499784,0.626122572908,0.593201448905,1.29115886107
42,0.775682704804,0.616652954185,0.594315965483,1.28582688004
43,0.780977150303,0.605266093396,0.474505433302,1.93345283173
44,0.781410613675,0.599895372635,0.607968793569,1.29391785741
45,0.784382933943,0.587494595485,0.589579270025,1.34024427674
46,0.787510062535,0.579825932378,0.602117581532,1.33654931205
47,0.789181992689,0.575085849697,0.602117581507,1.29416936697
48,0.792990278039,0.562518510444,0.596266369471,1.31969934129
49,0.797417796771,0.563163542764,0.603510727239,1.34700148962
50,0.802774165587,0.545789898409,0.553078852065,1.4876126519
51,0.803052820608,0.544792262117,0.601560323243,1.3669975723
52,0.804508019076,0.538085109865,0.597102256904,1.3774971665
53,0.807108799303,0.529133587974,0.590415157434,1.36744927536
54,0.811226701347,0.523222698627,0.599609919206,1.39120485521
55,0.812341321451,0.518783397228,0.555029256093,1.51005653971
56,0.814787293323,0.513297160079,0.599609919231,1.36903436425
57,0.817945383611,0.504535641845,0.608247422714,1.37987896625
58,0.818193076974,0.501941684953,0.524937308451,1.70033146492
59,0.822465787348,0.49175795687,0.604346614689,1.42100328733
60,0.823208867422,0.488684416903,0.591808303182,1.458456928
61,0.827140999435,0.479261165837,0.592365561446,1.45399317071
62,0.824509257532,0.490240023593,0.604346614664,1.4388813908
63,0.830639668095,0.46649685689,0.592644190591,1.48566435854
64,0.831011208117,0.46858707899,0.551685706358,1.60998835468
65,0.835531611865,0.4582602814,0.579269991674,1.48956286193
66,0.836274691939,0.45171043274,0.597938144363,1.44358638549
67,0.834788531812,0.455900024254,0.606575647821,1.45713478119
68,0.839432782219,0.443083636664,0.57564781277,1.53371514205
69,0.841042789027,0.444909002507,0.611033714135,1.47425323819
70,0.843302990901,0.438606878893,0.571468375625,1.63654093206
71,0.842931450856,0.436030363286,0.591529674012,1.52878798134
72,0.845532231113,0.4278792254,0.585678462,1.53175014518
73,0.848225896333,0.422161237266,0.58205628312,1.53539027634
74,0.848225896333,0.424733549944,0.57871273336,1.57397717455
75,0.852158028354,0.416649563898,0.599331290061,1.4916802564
76,0.855347080315,0.405386078857,0.591808303157,1.50134860685
77,0.853210725115,0.411026507607,0.599331290086,1.54757054585
78,0.854665923579,0.403357821638,0.599331290086,1.53936582716
79,0.858164592227,0.397416813452,0.597102256913,1.55790397021
80,0.856833240441,0.396583089168,0.61103371416,1.5014051103
81,0.857359588844,0.400627500613,0.592644190616,1.56284646719
82,0.860641525793,0.392671235058,0.590136528314,1.60482760477
83,0.861632299214,0.385005892883,0.598216773508,1.55239167058
84,0.861941915901,0.387480745047,0.575647812794,1.64143244016
85,0.866059817953,0.376710273384,0.595430482037,1.57962716745
86,0.864945197852,0.374801471304,0.596266369471,1.56327005567
87,0.863149421009,0.38607020476,0.590693786578,1.57639509554
88,0.86565731625,0.372340664859,0.599609919214,1.55865485341
89,0.866462319641,0.375082994335,0.601003064929,1.58643976903
90,0.869032138206,0.365763698003,0.605739760412,1.59808154709
91,0.869217908233,0.364738171846,0.59988854835,1.58672408667
92,0.87160195677,0.356597092855,0.599331290061,1.58636921898
93,0.871354263415,0.359185158243,0.577040958517,1.64207093825
94,0.870487336681,0.359530075987,0.584563945389,1.67032170654
95,0.871601956781,0.357401817079,0.60351072723,1.57641197506
96,0.875100625418,0.349600513233,0.575926441939,1.71114247275
97,0.87568889716,0.340260281837,0.563666759551,1.70567426199
98,0.880735649281,0.337500990057,0.60016717752,1.63947746281
99,0.875193510449,0.349884206857,0.604067985544,1.64657489355
100,0.881602576004,0.334698663973,0.595430482062,1.67236149627
101,0.880333147567,0.343523667426,0.603232098111,1.65825297355
102,0.880766610928,0.336100215476,0.588743382591,1.64945849618
103,0.882686234434,0.335165146467,0.587907495157,1.69392791635
104,0.880178339209,0.334581389721,0.592365561446,1.59341649217
105,0.87841352405,0.339556200071,0.608526051858,1.63606746205
106,0.883862777885,0.329522901007,0.587071607723,1.67803115365
107,0.88417239459,0.324892146837,0.60713290611,1.62254422566
108,0.887763948236,0.318143679168,0.554193368643,1.87583462748
109,0.886618366477,0.317317972287,0.586235720273,1.77327670273
110,0.886339711441,0.316271107723,0.604903872978,1.67303621772
111,0.887763948236,0.312809943145,0.565338534444,1.8240544602
112,0.890860115192,0.308217279239,0.604903872978,1.7076779111
113,0.890178958453,0.313346622649,0.597102256929,1.71535949622
