epoch,acc,loss,val_acc,val_loss
0,0.400466752587,1.60039630745,0.471440523898,1.38334854231
1,0.479466369432,1.38388861546,0.45402620176,1.53748546114
2,0.507367027762,1.31644239701,0.52298691639,1.27354129827
3,0.519175171553,1.27730790193,0.527027039099,1.26888387408
4,0.532063116097,1.23910007527,0.545137933579,1.22231908966
5,0.54610052597,1.21029384134,0.560183907915,1.1841953653
6,0.554181615523,1.18845284125,0.543605473168,1.28000415289
7,0.563760493229,1.16547355244,0.533017565859,1.26463616845
8,0.56975164583,1.14925057352,0.566731692724,1.17543712233
9,0.575150649623,1.13627045517,0.553914751954,1.20395409018
10,0.582117106134,1.12413717128,0.578991375114,1.16560188964
11,0.583893552547,1.11338423353,0.584703272631,1.13619074834
12,0.586749799719,1.1053824336,0.582613554181,1.13240687225
13,0.590894841341,1.09322584273,0.578712746391,1.16674458759
14,0.593855585358,1.08852961681,0.588186137312,1.12711677261
15,0.598836601764,1.07766973513,0.596266382441,1.0845397421
16,0.601170364695,1.0626142733,0.585957103987,1.13010266374
17,0.607475007838,1.05558813502,0.589300653556,1.13261550362
18,0.610226758162,1.05025531258,0.598216786275,1.09444313699
19,0.610540248704,1.05044949421,0.593062147386,1.10583029146
20,0.612421191961,1.03727294286,0.583728070913,1.10115152805
21,0.610331255011,1.03621358733,0.593758720017,1.13216546166
22,0.617088717825,1.02937506418,0.557954874723,1.19939512748
23,0.617924692606,1.02282443701,0.588046822522,1.09945783174
24,0.619004493369,1.02132870934,0.594176663867,1.10719273967
25,0.618447176846,1.01886573677,0.604485942464,1.06388741693
26,0.620606778366,1.01476035995,0.612287558379,1.07396853845
27,0.624856316837,1.00593621052,0.617163568588,1.04916036683
28,0.62816538368,1.00342158953,0.602814167508,1.09239550638
29,0.626981086071,0.996686650504,0.620785747052,1.04344260982
30,0.626179943576,0.993882778849,0.606436346724,1.09355721297
31,0.62854853879,0.985906342843,0.615213164378,1.06557294698
32,0.633703716607,0.992666161618,0.620228488902,1.04296206856
33,0.635758821278,0.980988944182,0.6057397733,1.0905499288
34,0.632658748128,0.981257601269,0.613680703792,1.05500798951
35,0.633982374866,0.979937672694,0.617024253723,1.0844602818
36,0.636141976385,0.973293845513,0.617860141044,1.05633748981
37,0.637604932253,0.970066252881,0.61939260185,1.03670253541
38,0.637918422798,0.970512278186,0.620507117968,1.02659659019
39,0.639311714098,0.968855016383,0.608665379125,1.08855618677
40,0.642725277787,0.961842354432,0.618556713989,1.06041826616
41,0.640530843988,0.958306661992,0.623014780556,1.02457664562
